date,store_id,product_id,warehouse_id,supplier_id,units_sold,inventory_level,units_ordered,units_received,delivery_delay_days,stockout_flag,revenue,unit_price_txn,discount_pct,holiday_promo_flag,weather,season,product_name,category,supplier_id_prod,unit_cost,unit_price,reorder_point,store_name,store_city,warehouse_id_store,store_type,supplier_name,supplier_city,supplier_avg_lead_time_days,supplier_reliability_score,warehouse_name,warehouse_city,capacity_units
2023-11-12,S003,CLO-P0006,W02,SUP05,205,319,81,77,0,0,7283.24,44.41,20,1,Snowy,Summer,Track Pants,Clothing,SUP05,244.1,326.68,51,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Bluewave Supplies,Delhi,5,88,South Distribution Center,Bengaluru,55000
2023-11-12,S003,TOY-P0007,W02,SUP06,296,354,74,73,5,0,11433.89,42.92,10,0,Sunny,Winter,Toy Train Set,Toys,SUP06,258.05,358.1,43,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Nationwide Traders,Hyderabad,12,65,South Distribution Center,Bengaluru,55000
2023-11-12,S003,CLO-P0008,W02,SUP06,68,441,69,64,7,0,2359.84,36.53,5,0,Cloudy,Summer,Kids T-Shirt,Clothing,SUP06,389.74,715.51,57,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Nationwide Traders,Hyderabad,12,65,South Distribution Center,Bengaluru,55000
2023-11-12,S003,ELE-P0009,W02,SUP04,18,429,159,143,6,0,343.8,19.1,0,1,Rainy,Winter,USB Hub,Electronics,SUP04,81.52,141.31,41,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Apex Trading Corp,Chennai,9,73,South Distribution Center,Bengaluru,55000
2023-11-12,S003,CLO-P0010,W02,SUP05,247,329,167,150,5,0,21590.27,87.41,0,1,Cloudy,Summer,Kurta Set,Clothing,SUP05,104.0,177.82,42,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Bluewave Supplies,Delhi,5,88,South Distribution Center,Bengaluru,55000
2023-11-12,S003,CLO-P0011,W02,SUP06,88,258,47,41,5,0,2649.86,37.64,20,1,Sunny,Winter,Sports Jersey,Clothing,SUP06,388.63,581.19,77,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Nationwide Traders,Hyderabad,12,65,South Distribution Center,Bengaluru,55000
2023-11-12,S003,GRO-P0012,W02,SUP05,122,152,180,170,5,0,3933.04,35.82,10,1,Rainy,Autumn,Salt 1kg,Groceries,SUP05,300.39,523.7,80,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Bluewave Supplies,Delhi,5,88,South Distribution Center,Bengaluru,55000
2023-11-12,S003,TOY-P0013,W02,SUP06,426,485,188,186,0,0,31400.67,77.59,5,1,Snowy,Spring,Skateboard Kids,Toys,SUP06,226.58,413.51,55,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Nationwide Traders,Hyderabad,12,65,South Distribution Center,Bengaluru,55000
2023-11-12,S003,ELE-P0014,W02,SUP04,49,69,60,52,3,1,2148.28,46.15,5,1,Sunny,Winter,Portable Fan,Electronics,SUP04,368.0,632.9,88,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Apex Trading Corp,Chennai,9,73,South Distribution Center,Bengaluru,55000
2023-11-12,S003,FUR-P0015,W02,SUP02,454,478,123,112,6,0,39666.89,97.08,10,0,Snowy,Autumn,Wardrobe 2-Door,Furniture,SUP02,63.09,103.02,51,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Metro Wholesale Co.,Mumbai,7,81,South Distribution Center,Bengaluru,55000
2023-11-12,S003,ELE-P0016,W02,SUP04,127,188,168,152,0,0,1717.93,15.03,10,1,Snowy,Autumn,Extension Board,Electronics,SUP04,207.28,303.32,75,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Apex Trading Corp,Chennai,9,73,South Distribution Center,Bengaluru,55000
2023-11-12,S003,ELE-P0017,W02,SUP04,147,271,81,70,3,0,11117.9,94.54,20,1,Rainy,Autumn,Bluetooth Adapter,Electronics,SUP04,365.91,575.75,44,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Apex Trading Corp,Chennai,9,73,South Distribution Center,Bengaluru,55000
2023-11-12,S003,FUR-P0018,W02,SUP02,74,88,29,27,3,0,756.28,10.22,0,1,Snowy,Winter,Recliner Chair,Furniture,SUP02,139.59,259.86,65,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Metro Wholesale Co.,Mumbai,7,81,South Distribution Center,Bengaluru,55000
2023-11-12,S003,GRO-P0019,W02,SUP01,148,322,174,174,6,0,6380.58,53.89,20,0,Rainy,Winter,Milk Powder 500g,Groceries,SUP01,331.53,523.96,86,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Sunrise Distributors,Pune,4,92,South Distribution Center,Bengaluru,55000
2023-11-12,S003,FUR-P0020,W02,SUP02,285,456,94,84,5,0,18066.72,79.24,20,1,Cloudy,Summer,Cushion Stool,Furniture,SUP02,362.09,633.36,89,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Metro Wholesale Co.,Mumbai,7,81,South Distribution Center,Bengaluru,55000
2023-11-12,S004,GRO-P0001,W02,SUP05,1,96,130,125,3,0,28.87,28.87,0,1,Snowy,Summer,Basmati Rice 5kg,Groceries,SUP05,362.71,584.44,84,Chennai T Nagar Store,Chennai,W02,Tier-1,Bluewave Supplies,Delhi,5,88,South Distribution Center,Bengaluru,55000
2023-11-12,S004,TOY-P0002,W02,SUP02,35,100,152,150,2,0,1390.55,39.73,0,1,Snowy,Winter,Remote Control Car,Toys,SUP02,262.11,477.21,66,Chennai T Nagar Store,Chennai,W02,Tier-1,Metro Wholesale Co.,Mumbai,7,81,South Distribution Center,Bengaluru,55000
2023-11-12,S004,GRO-P0003,W02,SUP03,106,187,120,107,2,0,2125.78,21.11,5,0,Rainy,Autumn,Wheat Flour 5kg,Groceries,SUP03,83.06,145.2,58,Chennai T Nagar Store,Chennai,W02,Tier-1,Prime Vendors Ltd,Bengaluru,3,96,South Distribution Center,Bengaluru,55000
2023-11-12,S004,TOY-P0004,W02,SUP06,219,235,97,96,7,0,2737.5,12.5,0,1,Snowy,Autumn,Action Figure,Toys,SUP06,278.18,506.43,61,Chennai T Nagar Store,Chennai,W02,Tier-1,Nationwide Traders,Hyderabad,12,65,South Distribution Center,Bengaluru,55000
2023-11-12,S004,ELE-P0005,W02,SUP07,14,114,133,128,6,0,931.53,70.04,5,0,Snowy,Winter,Power Bank 10000mAh,Electronics,SUP07,131.88,176.06,82,Chennai T Nagar Store,Chennai,W02,Tier-1,Horizon Goods Pvt Ltd,Kolkata,6,85,South Distribution Center,Bengaluru,55000
2023-11-12,S004,TOY-P0006,W02,SUP06,37,406,47,45,6,0,307.25,10.38,20,0,Cloudy,Autumn,Board Game,Toys,SUP06,335.8,457.75,77,Chennai T Nagar Store,Chennai,W02,Tier-1,Nationwide Traders,Hyderabad,12,65,South Distribution Center,Bengaluru,55000
2023-11-12,S004,FUR-P0007,W02,SUP08,76,122,86,76,0,0,2465.63,34.15,5,1,Sunny,Summer,Shoe Rack,Furniture,SUP08,78.96,125.7,79,Chennai T Nagar Store,Chennai,W02,Tier-1,Summit Supply Chain,Ahmedabad,8,78,South Distribution Center,Bengaluru,55000
2023-11-12,S004,GRO-P0008,W02,SUP01,151,335,40,36,0,0,10873.81,84.72,15,1,Sunny,Autumn,Brown Bread,Groceries,SUP01,225.26,312.29,88,Chennai T Nagar Store,Chennai,W02,Tier-1,Sunrise Distributors,Pune,4,92,South Distribution Center,Bengaluru,55000
2023-11-12,S004,GRO-P0009,W02,SUP05,11,72,70,61,2,0,406.3,46.17,20,1,Snowy,Summer,Coffee Powder 250g,Groceries,SUP05,130.38,179.81,40,Chennai T Nagar Store,Chennai,W02,Tier-1,Bluewave Supplies,Delhi,5,88,South Distribution Center,Bengaluru,55000
2023-11-12,S004,ELE-P0010,W02,SUP07,16,72,24,24,2,0,848.3,58.91,10,0,Sunny,Winter,Webcam HD,Electronics,SUP07,106.45,170.39,63,Chennai T Nagar Store,Chennai,W02,Tier-1,Horizon Goods Pvt Ltd,Kolkata,6,85,South Distribution Center,Bengaluru,55000
2023-11-12,S004,ELE-P0011,W02,SUP07,99,199,138,134,6,0,6904.51,82.05,15,1,Snowy,Summer,Wireless Keyboard,Electronics,SUP07,293.71,460.45,47,Chennai T Nagar Store,Chennai,W02,Tier-1,Horizon Goods Pvt Ltd,Kolkata,6,85,South Distribution Center,Bengaluru,55000
2023-11-12,S004,CLO-P0012,W02,SUP06,68,133,174,150,7,0,1442.69,26.52,20,0,Snowy,Winter,Woolen Sweater,Clothing,SUP06,214.34,303.01,58,Chennai T Nagar Store,Chennai,W02,Tier-1,Nationwide Traders,Hyderabad,12,65,South Distribution Center,Bengaluru,55000
2023-11-12,S004,FUR-P0013,W02,SUP08,206,323,96,89,1,0,5141.76,24.96,0,1,Rainy,Spring,Ottoman Stool,Furniture,SUP08,280.8,487.52,54,Chennai T Nagar Store,Chennai,W02,Tier-1,Summit Supply Chain,Ahmedabad,8,78,South Distribution Center,Bengaluru,55000
2023-11-12,S004,ELE-P0014,W02,SUP04,71,278,110,97,5,0,1977.67,32.77,15,1,Rainy,Summer,Portable Fan,Electronics,SUP04,368.0,632.9,88,Chennai T Nagar Store,Chennai,W02,Tier-1,Apex Trading Corp,Chennai,9,73,South Distribution Center,Bengaluru,55000
2023-11-12,S004,ELE-P0015,W02,SUP04,70,197,81,78,4,0,1714.19,28.81,15,0,Snowy,Spring,LED Strip Lights,Electronics,SUP04,389.21,687.83,53,Chennai T Nagar Store,Chennai,W02,Tier-1,Apex Trading Corp,Chennai,9,73,South Distribution Center,Bengaluru,55000
2023-11-12,S004,FUR-P0016,W02,SUP02,62,434,99,93,6,0,1977.27,33.57,5,0,Rainy,Spring,Bar Stool,Furniture,SUP02,340.43,607.65,58,Chennai T Nagar Store,Chennai,W02,Tier-1,Metro Wholesale Co.,Mumbai,7,81,South Distribution Center,Bengaluru,55000
2023-11-12,S004,FUR-P0017,W02,SUP02,199,264,52,52,2,0,12168.65,71.94,15,0,Cloudy,Autumn,Kids Study Desk,Furniture,SUP02,383.51,565.5,55,Chennai T Nagar Store,Chennai,W02,Tier-1,Metro Wholesale Co.,Mumbai,7,81,South Distribution Center,Bengaluru,55000
2023-11-12,S004,FUR-P0018,W02,SUP02,58,145,154,148,1,0,3537.54,76.24,20,1,Sunny,Autumn,Recliner Chair,Furniture,SUP02,139.59,259.86,65,Chennai T Nagar Store,Chennai,W02,Tier-1,Metro Wholesale Co.,Mumbai,7,81,South Distribution Center,Bengaluru,55000
2023-11-12,S004,TOY-P0019,W02,SUP06,93,156,136,118,0,0,3280.44,37.13,5,1,Rainy,Winter,Toy Robot,Toys,SUP06,365.93,690.78,82,Chennai T Nagar Store,Chennai,W02,Tier-1,Nationwide Traders,Hyderabad,12,65,South Distribution Center,Bengaluru,55000
2023-11-12,S004,TOY-P0020,W02,SUP02,92,482,92,83,7,0,1101.24,12.6,5,0,Sunny,Summer,Card Game Set,Toys,SUP02,322.82,544.11,80,Chennai T Nagar Store,Chennai,W02,Tier-1,Metro Wholesale Co.,Mumbai,7,81,South Distribution Center,Bengaluru,55000
2023-11-12,S005,TOY-P0001,W03,SUP02,296,355,101,95,6,0,11301.43,40.19,5,1,Rainy,Spring,Building Blocks Set,Toys,SUP02,328.89,473.46,81,Delhi Connaught Place Store,Delhi,W03,Metro,Metro Wholesale Co.,Mumbai,7,81,Central Distribution Center,Pune,70000
2023-11-12,S005,TOY-P0002,W03,SUP02,42,212,35,35,5,0,2095.23,58.69,15,0,Snowy,Autumn,Remote Control Car,Toys,SUP02,262.11,477.21,66,Delhi Connaught Place Store,Delhi,W03,Metro,Metro Wholesale Co.,Mumbai,7,81,Central Distribution Center,Pune,70000
2023-11-12,S005,CLO-P0003,W03,SUP06,299,464,60,54,5,0,9835.6,36.55,10,0,Snowy,Autumn,Formal Shirt,Clothing,SUP06,325.12,447.65,78,Delhi Connaught Place Store,Delhi,W03,Metro,Nationwide Traders,Hyderabad,12,65,Central Distribution Center,Pune,70000
2023-11-12,S005,TOY-P0004,W03,SUP06,207,333,182,160,3,0,19385.55,93.65,0,1,Cloudy,Winter,Action Figure,Toys,SUP06,278.18,506.43,61,Delhi Connaught Place Store,Delhi,W03,Metro,Nationwide Traders,Hyderabad,12,65,Central Distribution Center,Pune,70000
2023-11-12,S005,FUR-P0005,W03,SUP02,284,288,200,178,7,0,11411.12,40.18,0,1,Sunny,Autumn,Folding Chair,Furniture,SUP02,171.4,283.59,69,Delhi Connaught Place Store,Delhi,W03,Metro,Metro Wholesale Co.,Mumbai,7,81,Central Distribution Center,Pune,70000
2023-11-12,S005,GRO-P0006,W03,SUP05,334,385,178,158,5,0,15385.88,48.49,5,1,Rainy,Spring,Masala Mix 200g,Groceries,SUP05,259.78,474.03,48,Delhi Connaught Place Store,Delhi,W03,Metro,Bluewave Supplies,Delhi,5,88,Central Distribution Center,Pune,70000
2023-11-12,S005,FUR-P0007,W03,SUP08,272,429,83,72,6,0,9241.47,42.47,20,1,Snowy,Autumn,Shoe Rack,Furniture,SUP08,78.96,125.7,79,Delhi Connaught Place Store,Delhi,W03,Metro,Summit Supply Chain,Ahmedabad,8,78,Central Distribution Center,Pune,70000
2023-11-12,S005,TOY-P0008,W03,SUP02,66,115,24,22,1,0,6327.42,95.87,0,0,Sunny,Autumn,Water Gun,Toys,SUP02,158.62,219.9,81,Delhi Connaught Place Store,Delhi,W03,Metro,Metro Wholesale Co.,Mumbai,7,81,Central Distribution Center,Pune,70000
2023-11-12,S005,TOY-P0009,W03,SUP06,12,173,107,95,1,0,327.46,30.32,10,0,Cloudy,Spring,Building Blocks Mini,Toys,SUP06,107.94,158.76,86,Delhi Connaught Place Store,Delhi,W03,Metro,Nationwide Traders,Hyderabad,12,65,Central Distribution Center,Pune,70000
2023-11-12,S005,GRO-P0010,W03,SUP01,166,341,103,95,7,0,7973.48,53.37,10,1,Cloudy,Summer,Peanut Butter 400g,Groceries,SUP01,92.64,148.58,73,Delhi Connaught Place Store,Delhi,W03,Metro,Sunrise Distributors,Pune,4,92,Central Distribution Center,Pune,70000
2023-11-12,S005,GRO-P0011,W03,SUP05,139,226,115,113,7,0,12275.37,92.96,5,1,Cloudy,Winter,Cornflakes 500g,Groceries,SUP05,253.39,359.78,74,Delhi Connaught Place Store,Delhi,W03,Metro,Bluewave Supplies,Delhi,5,88,Central Distribution Center,Pune,70000
2023-11-12,S005,GRO-P0012,W03,SUP05,263,320,50,50,0,0,14565.99,69.23,20,0,Cloudy,Summer,Salt 1kg,Groceries,SUP05,300.39,523.7,80,Delhi Connaught Place Store,Delhi,W03,Metro,Bluewave Supplies,Delhi,5,88,Central Distribution Center,Pune,70000
2023-11-12,S005,CLO-P0013,W03,SUP05,136,244,181,158,0,0,3529.27,30.53,15,1,Cloudy,Summer,Rain Jacket,Clothing,SUP05,216.5,310.93,46,Delhi Connaught Place Store,Delhi,W03,Metro,Bluewave Supplies,Delhi,5,88,Central Distribution Center,Pune,70000
2023-11-12,S005,GRO-P0014,W03,SUP01,386,406,145,136,2,0,12371.3,32.05,0,0,Sunny,Summer,Pasta 500g,Groceries,SUP01,155.33,247.46,59,Delhi Connaught Place Store,Delhi,W03,Metro,Sunrise Distributors,Pune,4,92,Central Distribution Center,Pune,70000
2023-11-12,S005,FUR-P0015,W03,SUP02,168,200,199,189,6,0,7140.5,44.74,5,0,Snowy,Winter,Wardrobe 2-Door,Furniture,SUP02,63.09,103.02,51,Delhi Connaught Place Store,Delhi,W03,Metro,Metro Wholesale Co.,Mumbai,7,81,Central Distribution Center,Pune,70000
2023-11-12,S005,ELE-P0016,W03,SUP04,48,205,147,128,5,0,657.1,14.41,5,1,Snowy,Spring,Extension Board,Electronics,SUP04,207.28,303.32,75,Delhi Connaught Place Store,Delhi,W03,Metro,Apex Trading Corp,Chennai,9,73,Central Distribution Center,Pune,70000
2023-11-12,S005,CLO-P0017,W03,SUP03,5,358,104,97,2,0,325.04,72.23,10,1,Snowy,Winter,Denim Jacket,Clothing,SUP03,98.91,140.45,74,Delhi Connaught Place Store,Delhi,W03,Metro,Prime Vendors Ltd,Bengaluru,3,96,Central Distribution Center,Pune,70000
2023-11-12,S005,TOY-P0018,W03,SUP02,23,389,185,163,3,0,1159.75,63.03,20,1,Sunny,Winter,Slime Kit,Toys,SUP02,373.69,508.02,42,Delhi Connaught Place Store,Delhi,W03,Metro,Metro Wholesale Co.,Mumbai,7,81,Central Distribution Center,Pune,70000
2023-11-12,S005,TOY-P0019,W03,SUP06,15,152,93,84,6,0,1494.15,99.61,0,1,Cloudy,Spring,Toy Robot,Toys,SUP06,365.93,690.78,82,Delhi Connaught Place Store,Delhi,W03,Metro,Nationwide Traders,Hyderabad,12,65,Central Distribution Center,Pune,70000
2023-11-12,S005,ELE-P0020,W03,SUP04,421,455,137,123,7,0,36590.37,96.57,10,0,Cloudy,Autumn,Car Charger,Electronics,SUP04,201.23,337.34,75,Delhi Connaught Place Store,Delhi,W03,Metro,Apex Trading Corp,Chennai,9,73,Central Distribution Center,Pune,70000
2023-11-13,S001,FUR-P0001,W01,SUP08,24,67,187,182,2,1,1931.47,89.42,10,0,Sunny,Summer,Study Table,Furniture,SUP08,277.45,374.74,69,Pune Central Store,Pune,W01,Tier-1,Summit Supply Chain,Ahmedabad,8,78,North Distribution Center,Delhi,60000
2023-11-13,S001,FUR-P0002,W01,SUP02,38,397,111,98,6,0,1835.78,48.31,0,1,Snowy,Winter,Office Chair,Furniture,SUP02,64.56,103.06,60,Pune Central Store,Pune,W01,Tier-1,Metro Wholesale Co.,Mumbai,7,81,North Distribution Center,Delhi,60000
2023-11-13,S001,TOY-P0003,W01,SUP06,62,147,118,110,7,0,3313.28,66.8,20,1,Sunny,Summer,Puzzle 500pc,Toys,SUP06,194.4,296.36,70,Pune Central Store,Pune,W01,Tier-1,Nationwide Traders,Hyderabad,12,65,North Distribution Center,Delhi,60000
2023-11-13,S001,ELE-P0004,W01,SUP04,9,486,179,168,5,0,527.11,61.65,5,0,Cloudy,Winter,LED Desk Lamp,Electronics,SUP04,125.1,193.29,61,Pune Central Store,Pune,W01,Tier-1,Apex Trading Corp,Chennai,9,73,North Distribution Center,Delhi,60000
2023-11-13,S001,TOY-P0005,W01,SUP02,151,430,149,134,2,0,6066.5,42.29,5,0,Cloudy,Spring,Soft Plush Toy,Toys,SUP02,136.74,197.18,62,Pune Central Store,Pune,W01,Tier-1,Metro Wholesale Co.,Mumbai,7,81,North Distribution Center,Delhi,60000
2023-11-13,S001,GRO-P0006,W01,SUP05,104,161,87,86,2,0,1270.31,14.37,15,1,Snowy,Summer,Masala Mix 200g,Groceries,SUP05,259.78,474.03,48,Pune Central Store,Pune,W01,Tier-1,Bluewave Supplies,Delhi,5,88,North Distribution Center,Delhi,60000
2023-11-13,S001,FUR-P0007,W01,SUP08,301,497,164,148,5,0,12524.61,41.61,0,1,Cloudy,Winter,Shoe Rack,Furniture,SUP08,78.96,125.7,79,Pune Central Store,Pune,W01,Tier-1,Summit Supply Chain,Ahmedabad,8,78,North Distribution Center,Delhi,60000
2023-11-13,S001,GRO-P0008,W01,SUP01,93,215,97,87,3,0,3088.72,34.96,5,0,Sunny,Autumn,Brown Bread,Groceries,SUP01,225.26,312.29,88,Pune Central Store,Pune,W01,Tier-1,Sunrise Distributors,Pune,4,92,North Distribution Center,Delhi,60000
2023-11-13,S001,CLO-P0009,W01,SUP06,39,433,87,83,3,0,2596.97,78.34,15,1,Sunny,Winter,Casual Shorts,Clothing,SUP06,118.12,186.63,78,Pune Central Store,Pune,W01,Tier-1,Nationwide Traders,Hyderabad,12,65,North Distribution Center,Delhi,60000
2023-11-13,S001,TOY-P0010,W01,SUP06,96,279,65,60,2,0,1881.6,19.6,0,1,Snowy,Spring,Dollhouse,Toys,SUP06,90.42,118.69,47,Pune Central Store,Pune,W01,Tier-1,Nationwide Traders,Hyderabad,12,65,North Distribution Center,Delhi,60000
2023-11-13,S001,ELE-P0011,W01,SUP07,55,162,84,81,5,0,3090.12,70.23,20,1,Cloudy,Winter,Wireless Keyboard,Electronics,SUP07,293.71,460.45,47,Pune Central Store,Pune,W01,Tier-1,Horizon Goods Pvt Ltd,Kolkata,6,85,North Distribution Center,Delhi,60000
2023-11-13,S001,FUR-P0012,W01,SUP08,299,437,62,54,2,0,4678.75,19.56,20,0,Snowy,Winter,Storage Cabinet,Furniture,SUP08,88.0,149.89,67,Pune Central Store,Pune,W01,Tier-1,Summit Supply Chain,Ahmedabad,8,78,North Distribution Center,Delhi,60000
2023-11-13,S001,ELE-P0013,W01,SUP07,20,475,160,140,1,0,294.1,17.3,15,0,Snowy,Spring,Laptop Sleeve,Electronics,SUP07,80.68,110.6,58,Pune Central Store,Pune,W01,Tier-1,Horizon Goods Pvt Ltd,Kolkata,6,85,North Distribution Center,Delhi,60000
2023-11-13,S001,ELE-P0014,W01,SUP04,30,173,105,101,0,0,1712.0,60.07,5,0,Snowy,Spring,Portable Fan,Electronics,SUP04,368.0,632.9,88,Pune Central Store,Pune,W01,Tier-1,Apex Trading Corp,Chennai,9,73,North Distribution Center,Delhi,60000
2023-11-13,S001,GRO-P0015,W01,SUP03,33,435,84,76,4,0,1217.63,38.84,5,1,Rainy,Spring,Ketchup 500ml,Groceries,SUP03,384.47,565.89,73,Pune Central Store,Pune,W01,Tier-1,Prime Vendors Ltd,Bengaluru,3,96,North Distribution Center,Delhi,60000
2023-11-13,S001,ELE-P0016,W01,SUP04,369,431,155,152,2,0,34886.74,99.52,5,0,Rainy,Winter,Extension Board,Electronics,SUP04,207.28,303.32,75,Pune Central Store,Pune,W01,Tier-1,Apex Trading Corp,Chennai,9,73,North Distribution Center,Delhi,60000
2023-11-13,S001,FUR-P0017,W01,SUP02,13,483,108,96,7,0,582.54,49.79,10,1,Cloudy,Spring,Kids Study Desk,Furniture,SUP02,383.51,565.5,55,Pune Central Store,Pune,W01,Tier-1,Metro Wholesale Co.,Mumbai,7,81,North Distribution Center,Delhi,60000
2023-11-13,S001,CLO-P0018,W01,SUP06,2,256,80,71,5,0,64.3,33.84,5,0,Sunny,Winter,Cargo Pants,Clothing,SUP06,325.42,552.86,40,Pune Central Store,Pune,W01,Tier-1,Nationwide Traders,Hyderabad,12,65,North Distribution Center,Delhi,60000
2023-11-13,S001,CLO-P0019,W01,SUP05,333,425,140,137,3,0,7291.37,25.76,15,0,Sunny,Winter,Polo T-Shirt,Clothing,SUP05,323.26,509.25,75,Pune Central Store,Pune,W01,Tier-1,Bluewave Supplies,Delhi,5,88,North Distribution Center,Delhi,60000
2023-11-13,S001,ELE-P0020,W01,SUP04,50,390,96,87,4,0,2074.0,48.8,15,1,Snowy,Winter,Car Charger,Electronics,SUP04,201.23,337.34,75,Pune Central Store,Pune,W01,Tier-1,Apex Trading Corp,Chennai,9,73,North Distribution Center,Delhi,60000
2023-11-13,S002,ELE-P0001,W01,SUP04,66,102,127,110,7,0,2179.98,33.03,0,0,Cloudy,Winter,Wireless Mouse,Electronics,SUP04,214.88,352.22,73,Mumbai Andheri Store,Mumbai,W01,Metro,Apex Trading Corp,Chennai,9,73,North Distribution Center,Delhi,60000
2023-11-13,S002,TOY-P0002,W01,SUP02,69,437,156,138,2,0,3546.6,51.4,0,0,Cloudy,Spring,Remote Control Car,Toys,SUP02,262.11,477.21,66,Mumbai Andheri Store,Mumbai,W01,Metro,Metro Wholesale Co.,Mumbai,7,81,North Distribution Center,Delhi,60000
2023-11-13,S002,TOY-P0003,W01,SUP06,40,127,188,182,5,0,2127.96,59.11,10,1,Rainy,Spring,Puzzle 500pc,Toys,SUP06,194.4,296.36,70,Mumbai Andheri Store,Mumbai,W01,Metro,Nationwide Traders,Hyderabad,12,65,North Distribution Center,Delhi,60000
2023-11-13,S002,CLO-P0004,W01,SUP06,55,157,32,28,2,0,2589.4,58.85,20,1,Cloudy,Autumn,Summer Dress,Clothing,SUP06,179.78,333.68,62,Mumbai Andheri Store,Mumbai,W01,Metro,Nationwide Traders,Hyderabad,12,65,North Distribution Center,Delhi,60000
2023-11-13,S002,ELE-P0005,W01,SUP07,128,158,165,154,4,0,1460.42,12.01,5,1,Rainy,Winter,Power Bank 10000mAh,Electronics,SUP07,131.88,176.06,82,Mumbai Andheri Store,Mumbai,W01,Metro,Horizon Goods Pvt Ltd,Kolkata,6,85,North Distribution Center,Delhi,60000
2023-11-13,S002,FUR-P0006,W01,SUP08,283,291,90,88,1,0,7331.96,30.48,15,1,Sunny,Autumn,TV Stand,Furniture,SUP08,385.5,612.71,41,Mumbai Andheri Store,Mumbai,W01,Metro,Summit Supply Chain,Ahmedabad,8,78,North Distribution Center,Delhi,60000
2023-11-13,S002,CLO-P0007,W01,SUP06,6,171,28,26,7,0,484.04,94.91,15,0,Sunny,Winter,Winter Jacket,Clothing,SUP06,271.08,475.71,81,Mumbai Andheri Store,Mumbai,W01,Metro,Nationwide Traders,Hyderabad,12,65,North Distribution Center,Delhi,60000
2023-11-13,S002,ELE-P0008,W01,SUP04,224,315,100,96,0,0,4664.8,24.5,15,0,Rainy,Winter,Smart Watch Band,Electronics,SUP04,334.91,468.94,60,Mumbai Andheri Store,Mumbai,W01,Metro,Apex Trading Corp,Chennai,9,73,North Distribution Center,Delhi,60000
2023-11-13,S002,FUR-P0009,W01,SUP02,61,211,80,80,2,0,4723.02,91.09,15,0,Rainy,Spring,Wall Shelf Set,Furniture,SUP02,143.44,215.01,63,Mumbai Andheri Store,Mumbai,W01,Metro,Metro Wholesale Co.,Mumbai,7,81,North Distribution Center,Delhi,60000
2023-11-13,S002,GRO-P0010,W01,SUP01,296,423,38,34,1,0,16381.68,65.11,15,1,Sunny,Winter,Peanut Butter 400g,Groceries,SUP01,92.64,148.58,73,Mumbai Andheri Store,Mumbai,W01,Metro,Sunrise Distributors,Pune,4,92,North Distribution Center,Delhi,60000
2023-11-13,S002,ELE-P0011,W01,SUP07,21,58,90,88,7,0,1108.13,62.08,15,0,Sunny,Spring,Wireless Keyboard,Electronics,SUP07,293.71,460.45,47,Mumbai Andheri Store,Mumbai,W01,Metro,Horizon Goods Pvt Ltd,Kolkata,6,85,North Distribution Center,Delhi,60000
2023-11-13,S002,TOY-P0012,W01,SUP02,45,54,46,43,4,1,940.95,20.91,0,0,Snowy,Spring,Bicycle Kids,Toys,SUP02,288.25,442.8,69,Mumbai Andheri Store,Mumbai,W01,Metro,Metro Wholesale Co.,Mumbai,7,81,North Distribution Center,Delhi,60000
2023-11-13,S002,GRO-P0013,W01,SUP05,201,307,42,37,3,0,15520.42,96.52,20,0,Rainy,Summer,Sugar 1kg,Groceries,SUP05,93.31,173.23,46,Mumbai Andheri Store,Mumbai,W01,Metro,Bluewave Supplies,Delhi,5,88,North Distribution Center,Delhi,60000
2023-11-13,S002,CLO-P0014,W01,SUP05,110,277,26,23,7,0,8894.6,80.86,0,1,Snowy,Spring,Formal Trousers,Clothing,SUP05,203.0,365.32,73,Mumbai Andheri Store,Mumbai,W01,Metro,Bluewave Supplies,Delhi,5,88,North Distribution Center,Delhi,60000
2023-11-13,S002,TOY-P0015,W01,SUP06,27,141,69,62,6,0,1891.03,77.82,10,1,Rainy,Spring,Kite Set,Toys,SUP06,137.29,225.53,51,Mumbai Andheri Store,Mumbai,W01,Metro,Nationwide Traders,Hyderabad,12,65,North Distribution Center,Delhi,60000
2023-11-13,S002,FUR-P0016,W01,SUP02,94,154,199,173,5,0,1085.7,11.55,0,0,Snowy,Summer,Bar Stool,Furniture,SUP02,340.43,607.65,58,Mumbai Andheri Store,Mumbai,W01,Metro,Metro Wholesale Co.,Mumbai,7,81,North Distribution Center,Delhi,60000
